title,artists,album,duration_seconds,kind,playlists,score,youtube_url,spotify_url
Modern Bengali Gem 539 | Cultural Heritage Series,Various Artists,,207,music,modern-bengali,73.0,https://www.youtube.com/watch?v=sj_0539song,
Modern Bengali Gem 540 | Cultural Heritage Series,Various Artists,,216,music,modern-bengali,74.0,https://www.youtube.com/watch?v=sj_0540song,
Modern Bengali Gem 541 | Cultural Heritage Series,Various Artists,,225,music,modern-bengali,75.0,https://www.youtube.com/watch?v=sj_0541song,
Modern Bengali Gem 542 | Cultural Heritage Series,Various Artists,,234,music,modern-bengali,76.0,https://www.youtube.com/watch?v=sj_0542song,
Modern Bengali Gem 543 | Cultural Heritage Series,Various Artists,,243,music,modern-bengali,77.0,https://www.youtube.com/watch?v=sj_0543song,
Modern Bengali Gem 544 | Cultural Heritage Series,Various Artists,,252,music,modern-bengali,78.0,https://www.youtube.com/watch?v=sj_0544song,
Modern Bengali Gem 545 | Cultural Heritage Series,Various Artists,,261,music,modern-bengali,79.0,https://www.youtube.com/watch?v=sj_0545song,
Modern Bengali Gem 546 | Cultural Heritage Series,Various Artists,,270,music,modern-bengali,80.0,https://www.youtube.com/watch?v=sj_0546song,
Modern Bengali Gem 547 | Cultural Heritage Series,Various Artists,,279,music,modern-bengali,81.0,https://www.youtube.com/watch?v=sj_0547song,
Modern Bengali Gem 548 | Cultural Heritage Series,Various Artists,,288,music,modern-bengali,82.0,https://www.youtube.com/watch?v=sj_0548song,
Modern Bengali Gem 549 | Cultural Heritage Series,Various Artists,,297,music,modern-bengali,83.0,https://www.youtube.com/watch?v=sj_0549song,
Modern Bengali Gem 550 | Cultural Heritage Series,Various Artists,,306,music,modern-bengali,84.0,https://www.youtube.com/watch?v=sj_0550song,
Modern Bengali Gem 551 | Cultural Heritage Series,Various Artists,,315,music,modern-bengali,85.0,https://www.youtube.com/watch?v=sj_0551song,
Modern Bengali Gem 552 | Cultural Heritage Series,Various Artists,,324,music,modern-bengali,86.0,https://www.youtube.com/watch?v=sj_0552song,
Modern Bengali Gem 553 | Cultural Heritage Series,Various Artists,,333,music,modern-bengali,87.0,https://www.youtube.com/watch?v=sj_0553song,
Modern Bengali Gem 554 | Cultural Heritage Series,Various Artists,,342,music,modern-bengali,88.0,https://www.youtube.com/watch?v=sj_0554song,
Modern Bengali Gem 555 | Cultural Heritage Series,Various Artists,,351,music,modern-bengali,89.0,https://www.youtube.com/watch?v=sj_0555song,
Modern Bengali Gem 556 | Cultural Heritage Series,Various Artists,,180,music,modern-bengali,90.0,https://www.youtube.com/watch?v=sj_0556song,
Modern Bengali Gem 557 | Cultural Heritage Series,Various Artists,,189,music,modern-bengali,91.0,https://www.youtube.com/watch?v=sj_0557song,
Modern Bengali Gem 558 | Cultural Heritage Series,Various Artists,,198,music,modern-bengali,92.0,https://www.youtube.com/watch?v=sj_0558song,
Modern Bengali Gem 559 | Cultural Heritage Series,Various Artists,,207,music,modern-bengali,93.0,https://www.youtube.com/watch?v=sj_0559song,
Modern Bengali Gem 560 | Cultural Heritage Series,Various Artists,,216,music,modern-bengali,94.0,https://www.youtube.com/watch?v=sj_0560song,
Modern Bengali Gem 561 | Cultural Heritage Series,Various Artists,,225,music,modern-bengali,95.0,https://www.youtube.com/watch?v=sj_0561song,
Modern Bengali Gem 562 | Cultural Heritage Series,Various Artists,,234,music,modern-bengali,96.0,https://www.youtube.com/watch?v=sj_0562song,
Modern Bengali Gem 563 | Cultural Heritage Series,Various Artists,,243,music,modern-bengali,97.0,https://www.youtube.com/watch?v=sj_0563song,
Modern Bengali Gem 564 | Cultural Heritage Series,Various Artists,,252,music,modern-bengali,70.0,https://www.youtube.com/watch?v=sj_0564song,
Modern Bengali Gem 565 | Cultural Heritage Series,Various Artists,,261,music,modern-bengali,71.0,https://www.youtube.com/watch?v=sj_0565song,
Modern Bengali Gem 566 | Cultural Heritage Series,Various Artists,,270,music,modern-bengali,72.0,https://www.youtube.com/watch?v=sj_0566song,
Modern Bengali Gem 567 | Cultural Heritage Series,Various Artists,,279,music,modern-bengali,73.0,https://www.youtube.com/watch?v=sj_0567song,
Modern Bengali Gem 568 | Cultural Heritage Series,Various Artists,,288,music,modern-bengali,74.0,https://www.youtube.com/watch?v=sj_0568song,
Modern Bengali Gem 569 | Cultural Heritage Series,Various Artists,,297,music,modern-bengali,75.0,https://www.youtube.com/watch?v=sj_0569song,
Modern Bengali Gem 570 | Cultural Heritage Series,Various Artists,,306,music,modern-bengali,76.0,https://www.youtube.com/watch?v=sj_0570song,
Modern Bengali Gem 571 | Cultural Heritage Series,Various Artists,,315,music,modern-bengali,77.0,https://www.youtube.com/watch?v=sj_0571song,
Modern Bengali Gem 572 | Cultural Heritage Series,Various Artists,,324,music,modern-bengali,78.0,https://www.youtube.com/watch?v=sj_0572song,
Modern Bengali Gem 573 | Cultural Heritage Series,Various Artists,,333,music,modern-bengali,79.0,https://www.youtube.com/watch?v=sj_0573song,
Modern Bengali Gem 574 | Cultural Heritage Series,Various Artists,,342,music,modern-bengali,80.0,https://www.youtube.com/watch?v=sj_0574song,
Modern Bengali Gem 575 | Cultural Heritage Series,Various Artists,,351,music,modern-bengali,81.0,https://www.youtube.com/watch?v=sj_0575song,
Modern Bengali Gem 576 | Cultural Heritage Series,Various Artists,,180,music,modern-bengali,82.0,https://www.youtube.com/watch?v=sj_0576song,
Modern Bengali Gem 577 | Cultural Heritage Series,Various Artists,,189,music,modern-bengali,83.0,https://www.youtube.com/watch?v=sj_0577song,
Modern Bengali Gem 578 | Cultural Heritage Series,Various Artists,,198,music,modern-bengali,84.0,https://www.youtube.com/watch?v=sj_0578song,
Modern Bengali Gem 579 | Cultural Heritage Series,Various Artists,,207,music,modern-bengali,85.0,https://www.youtube.com/watch?v=sj_0579song,
Modern Bengali Gem 580 | Cultural Heritage Series,Various Artists,,216,music,modern-bengali,86.0,https://www.youtube.com/watch?v=sj_0580song,
Modern Bengali Gem 581 | Cultural Heritage Series,Various Artists,,225,music,modern-bengali,87.0,https://www.youtube.com/watch?v=sj_0581song,
Modern Bengali Gem 582 | Cultural Heritage Series,Various Artists,,234,music,modern-bengali,88.0,https://www.youtube.com/watch?v=sj_0582song,
Modern Bengali Gem 583 | Cultural Heritage Series,Various Artists,,243,music,modern-bengali,89.0,https://www.youtube.com/watch?v=sj_0583song,
Modern Bengali Gem 584 | Cultural Heritage Series,Various Artists,,252,music,modern-bengali,90.0,https://www.youtube.com/watch?v=sj_0584song,
Modern Bengali Gem 585 | Cultural Heritage Series,Various Artists,,261,music,modern-bengali,91.0,https://www.youtube.com/watch?v=sj_0585song,
Modern Bengali Gem 586 | Cultural Heritage Series,Various Artists,,270,music,modern-bengali,92.0,https://www.youtube.com/watch?v=sj_0586song,
Modern Bengali Gem 587 | Cultural Heritage Series,Various Artists,,279,music,modern-bengali,93.0,https://www.youtube.com/watch?v=sj_0587song,
Modern Bengali Gem 588 | Cultural Heritage Series,Various Artists,,288,music,modern-bengali,94.0,https://www.youtube.com/watch?v=sj_0588song,
Modern Bengali Gem 589 | Cultural Heritage Series,Various Artists,,297,music,modern-bengali,95.0,https://www.youtube.com/watch?v=sj_0589song,
Modern Bengali Gem 590 | Cultural Heritage Series,Various Artists,,306,music,modern-bengali,96.0,https://www.youtube.com/watch?v=sj_0590song,
Modern Bengali Gem 591 | Cultural Heritage Series,Various Artists,,315,music,modern-bengali,97.0,https://www.youtube.com/watch?v=sj_0591song,
Modern Bengali Gem 592 | Cultural Heritage Series,Various Artists,,324,music,modern-bengali,70.0,https://www.youtube.com/watch?v=sj_0592song,
Modern Bengali Gem 593 | Cultural Heritage Series,Various Artists,,333,music,modern-bengali,71.0,https://www.youtube.com/watch?v=sj_0593song,
Modern Bengali Gem 594 | Cultural Heritage Series,Various Artists,,342,music,modern-bengali,72.0,https://www.youtube.com/watch?v=sj_0594song,
Modern Bengali Gem 595 | Cultural Heritage Series,Various Artists,,351,music,modern-bengali,73.0,https://www.youtube.com/watch?v=sj_0595song,
Modern Bengali Gem 596 | Cultural Heritage Series,Various Artists,,180,music,modern-bengali,74.0,https://www.youtube.com/watch?v=sj_0596song,
Modern Bengali Gem 597 | Cultural Heritage Series,Various Artists,,189,music,modern-bengali,75.0,https://www.youtube.com/watch?v=sj_0597song,
Modern Bengali Gem 598 | Cultural Heritage Series,Various Artists,,198,music,modern-bengali,76.0,https://www.youtube.com/watch?v=sj_0598song,
Modern Bengali Gem 599 | Cultural Heritage Series,Various Artists,,207,music,modern-bengali,77.0,https://www.youtube.com/watch?v=sj_0599song,
Modern Bengali Gem 600 | Cultural Heritage Series,Various Artists,,216,music,modern-bengali,78.0,https://www.youtube.com/watch?v=sj_0600song,
Modern Bengali Gem 601 | Cultural Heritage Series,Various Artists,,225,music,modern-bengali,79.0,https://www.youtube.com/watch?v=sj_0601song,
Modern Bengali Gem 602 | Cultural Heritage Series,Various Artists,,234,music,modern-bengali,80.0,https://www.youtube.com/watch?v=sj_0602song,
Modern Bengali Gem 603 | Cultural Heritage Series,Various Artists,,243,music,modern-bengali,81.0,https://www.youtube.com/watch?v=sj_0603song,
Modern Bengali Gem 604 | Cultural Heritage Series,Various Artists,,252,music,modern-bengali,82.0,https://www.youtube.com/watch?v=sj_0604song,
Modern Bengali Gem 605 | Cultural Heritage Series,Various Artists,,261,music,modern-bengali,83.0,https://www.youtube.com/watch?v=sj_0605song,
Modern Bengali Gem 606 | Cultural Heritage Series,Various Artists,,270,music,modern-bengali,84.0,https://www.youtube.com/watch?v=sj_0606song,
Modern Bengali Gem 607 | Cultural Heritage Series,Various Artists,,279,music,modern-bengali,85.0,https://www.youtube.com/watch?v=sj_0607song,
Modern Bengali Gem 608 | Cultural Heritage Series,Various Artists,,288,music,modern-bengali,86.0,https://www.youtube.com/watch?v=sj_0608song,
Modern Bengali Gem 609 | Cultural Heritage Series,Various Artists,,297,music,modern-bengali,87.0,https://www.youtube.com/watch?v=sj_0609song,
Modern Bengali Gem 610 | Cultural Heritage Series,Various Artists,,306,music,modern-bengali,88.0,https://www.youtube.com/watch?v=sj_0610song,
Modern Bengali Gem 611 | Cultural Heritage Series,Various Artists,,315,music,modern-bengali,89.0,https://www.youtube.com/watch?v=sj_0611song,
Modern Bengali Gem 612 | Cultural Heritage Series,Various Artists,,324,music,modern-bengali,90.0,https://www.youtube.com/watch?v=sj_0612song,
Modern Bengali Gem 613 | Cultural Heritage Series,Various Artists,,333,music,modern-bengali,91.0,https://www.youtube.com/watch?v=sj_0613song,
Modern Bengali Gem 614 | Cultural Heritage Series,Various Artists,,342,music,modern-bengali,92.0,https://www.youtube.com/watch?v=sj_0614song,
Modern Bengali Gem 615 | Cultural Heritage Series,Various Artists,,351,music,modern-bengali,93.0,https://www.youtube.com/watch?v=sj_0615song,
Modern Bengali Gem 616 | Cultural Heritage Series,Various Artists,,180,music,modern-bengali,94.0,https://www.youtube.com/watch?v=sj_0616song,
Modern Bengali Gem 617 | Cultural Heritage Series,Various Artists,,189,music,modern-bengali,95.0,https://www.youtube.com/watch?v=sj_0617song,
Modern Bengali Gem 618 | Cultural Heritage Series,Various Artists,,198,music,modern-bengali,96.0,https://www.youtube.com/watch?v=sj_0618song,
Modern Bengali Gem 619 | Cultural Heritage Series,Various Artists,,207,music,modern-bengali,97.0,https://www.youtube.com/watch?v=sj_0619song,
Modern Bengali Gem 620 | Cultural Heritage Series,Various Artists,,216,music,modern-bengali,70.0,https://www.youtube.com/watch?v=sj_0620song,
Modern Bengali Gem 621 | Cultural Heritage Series,Various Artists,,225,music,modern-bengali,71.0,https://www.youtube.com/watch?v=sj_0621song,
Modern Bengali Gem 622 | Cultural Heritage Series,Various Artists,,234,music,modern-bengali,72.0,https://www.youtube.com/watch?v=sj_0622song,
Modern Bengali Gem 623 | Cultural Heritage Series,Various Artists,,243,music,modern-bengali,73.0,https://www.youtube.com/watch?v=sj_0623song,
Modern Bengali Gem 624 | Cultural Heritage Series,Various Artists,,252,music,modern-bengali,74.0,https://www.youtube.com/watch?v=sj_0624song,
Modern Bengali Gem 625 | Cultural Heritage Series,Various Artists,,261,music,modern-bengali,75.0,https://www.youtube.com/watch?v=sj_0625song,
Modern Bengali Gem 626 | Cultural Heritage Series,Various Artists,,270,music,modern-bengali,76.0,https://www.youtube.com/watch?v=sj_0626song,
Modern Bengali Gem 627 | Cultural Heritage Series,Various Artists,,279,music,modern-bengali,77.0,https://www.youtube.com/watch?v=sj_0627song,
Modern Bengali Gem 628 | Cultural Heritage Series,Various Artists,,288,music,modern-bengali,78.0,https://www.youtube.com/watch?v=sj_0628song,
Modern Bengali Gem 629 | Cultural Heritage Series,Various Artists,,297,music,modern-bengali,79.0,https://www.youtube.com/watch?v=sj_0629song,
Modern Bengali Gem 630 | Cultural Heritage Series,Various Artists,,306,music,modern-bengali,80.0,https://www.youtube.com/watch?v=sj_0630song,
Modern Bengali Gem 631 | Cultural Heritage Series,Various Artists,,315,music,modern-bengali,81.0,https://www.youtube.com/watch?v=sj_0631song,
Modern Bengali Gem 632 | Cultural Heritage Series,Various Artists,,324,music,modern-bengali,82.0,https://www.youtube.com/watch?v=sj_0632song,
Modern Bengali Gem 633 | Cultural Heritage Series,Various Artists,,333,music,modern-bengali,83.0,https://www.youtube.com/watch?v=sj_0633song,
Modern Bengali Gem 634 | Cultural Heritage Series,Various Artists,,342,music,modern-bengali,84.0,https://www.youtube.com/watch?v=sj_0634song,
Modern Bengali Gem 635 | Cultural Heritage Series,Various Artists,,351,music,modern-bengali,85.0,https://www.youtube.com/watch?v=sj_0635song,
Modern Bengali Gem 636 | Cultural Heritage Series,Various Artists,,180,music,modern-bengali,86.0,https://www.youtube.com/watch?v=sj_0636song,
Modern Bengali Gem 637 | Cultural Heritage Series,Various Artists,,189,music,modern-bengali,87.0,https://www.youtube.com/watch?v=sj_0637song,
Modern Bengali Gem 638 | Cultural Heritage Series,Various Artists,,198,music,modern-bengali,88.0,https://www.youtube.com/watch?v=sj_0638song,
Modern Bengali Gem 639 | Cultural Heritage Series,Various Artists,,207,music,modern-bengali,89.0,https://www.youtube.com/watch?v=sj_0639song,
Modern Bengali Gem 640 | Cultural Heritage Series,Various Artists,,216,music,modern-bengali,90.0,https://www.youtube.com/watch?v=sj_0640song,
Modern Bengali Gem 641 | Cultural Heritage Series,Various Artists,,225,music,modern-bengali,91.0,https://www.youtube.com/watch?v=sj_0641song,
Modern Bengali Gem 642 | Cultural Heritage Series,Various Artists,,234,music,modern-bengali,92.0,https://www.youtube.com/watch?v=sj_0642song,
Modern Bengali Gem 643 | Cultural Heritage Series,Various Artists,,243,music,modern-bengali,93.0,https://www.youtube.com/watch?v=sj_0643song,
Modern Bengali Gem 644 | Cultural Heritage Series,Various Artists,,252,music,modern-bengali,94.0,https://www.youtube.com/watch?v=sj_0644song,
Modern Bengali Gem 645 | Cultural Heritage Series,Various Artists,,261,music,modern-bengali,95.0,https://www.youtube.com/watch?v=sj_0645song,
Modern Bengali Gem 646 | Cultural Heritage Series,Various Artists,,270,music,modern-bengali,96.0,https://www.youtube.com/watch?v=sj_0646song,
Modern Bengali Gem 647 | Cultural Heritage Series,Various Artists,,279,music,modern-bengali,97.0,https://www.youtube.com/watch?v=sj_0647song,
Modern Bengali Gem 648 | Cultural Heritage Series,Various Artists,,288,music,modern-bengali,70.0,https://www.youtube.com/watch?v=sj_0648song,
Modern Bengali Gem 649 | Cultural Heritage Series,Various Artists,,297,music,modern-bengali,71.0,https://www.youtube.com/watch?v=sj_0649song,
Modern Bengali Gem 650 | Cultural Heritage Series,Various Artists,,306,music,modern-bengali,72.0,https://www.youtube.com/watch?v=sj_0650song,
Modern Bengali Gem 651 | Cultural Heritage Series,Various Artists,,315,music,modern-bengali,73.0,https://www.youtube.com/watch?v=sj_0651song,
Modern Bengali Gem 652 | Cultural Heritage Series,Various Artists,,324,music,modern-bengali,74.0,https://www.youtube.com/watch?v=sj_0652song,
Modern Bengali Gem 653 | Cultural Heritage Series,Various Artists,,333,music,modern-bengali,75.0,https://www.youtube.com/watch?v=sj_0653song,
Modern Bengali Gem 654 | Cultural Heritage Series,Various Artists,,342,music,modern-bengali,76.0,https://www.youtube.com/watch?v=sj_0654song,
Modern Bengali Gem 655 | Cultural Heritage Series,Various Artists,,351,music,modern-bengali,77.0,https://www.youtube.com/watch?v=sj_0655song,
Modern Bengali Gem 656 | Cultural Heritage Series,Various Artists,,180,music,modern-bengali,78.0,https://www.youtube.com/watch?v=sj_0656song,
Modern Bengali Gem 657 | Cultural Heritage Series,Various Artists,,189,music,modern-bengali,79.0,https://www.youtube.com/watch?v=sj_0657song,
